experiment,label,SPI,PFSI,TFSI,PPR,PPD
644.0,compromised,0.47523276840581496,102.00049350239574,126.01519783222548,1.023575071544283,0.014359073807108162
645.0,normal,0.14099767155712412,38.99403583149815,122.99339064704054,1.0,0.0
645.0,compromised,0.47266080369146996,121.01763866146867,120.99715946349444,1.0597352086622076,0.05419406240072909
646.0,normal,0.1441584867492209,49.00850793285258,100.99882562083307,1.0,0.0
646.0,compromised,0.10618773361880701,69.01371068752657,126.00270861301689,1.0223365000219504,0.024203112150845644
647.0,normal,0.0888954587172938,36.9955833610212,123.9994295341402,1.0,0.0
647.0,compromised,0.10110195131804794,29.005076586389848,129.98621507552042,0.9994040145177898,0.0030402629165136564
648.0,normal,0.10707293372841209,68.98937472864023,113.00324233271341,1.0,0.0
648.0,compromised,0.15473971798176575,47.47177753505768,120.49944353200551,0.9984798076552006,-0.009406311711977526
649.0,normal,0.14136514525480087,57.00171291251891,113.00143257688,1.0,0.0
649.0,compromised,0.3705575885098535,56.521797328659616,123.50648201617759,1.0252173717026292,0.0
650.0,normal,0.19448991419145015,14.001216609250662,127.01157380107206,1.0,0.0
650.0,compromised,0.25442278126839757,124.4896891311109,134.49896872018465,0.0,0.010890082803466055
651.0,normal,0.15925536215479189,35.00580563514603,103.00379903681883,1.0,0.0
651.0,compromised,0.21032764554311512,40.0058884784095,112.996311124859,0.99789257431729,0.0
652.0,normal,0.21725262436322373,54.50659230404085,89.49183102089799,1.0,0.0
652.0,compromised,0.7074460470333609,27.99197822062814,97.0051833154725,1.0473567760759581,0.0
653.0,normal,0.13610717630683208,65.99621284918997,130.99708527078562,1.0,0.0
653.0,compromised,0.28464521500072265,36.51468830691549,140.4879786410972,1.0071227423308415,0.0
654.0,normal,0.23964393582147198,4.005917979883873,94.00134195504387,1.0,0.0
654.0,compromised,0.18345287799244125,68.00123244883856,103.00255805777158,0.9943134316129201,0.0069521190163863945
655.0,normal,0.09631295197379712,8.01151309854056,133.9935915475915,1.0,0.0
655.0,compromised,0.3555734801876517,22.995976593772742,181.00514712813364,1.004222726581593,-0.0022164127796479695
656.0,normal,0.14198450052021908,2.4964401462726364,121.49174186755397,1.0,0.0
656.0,compromised,0.21229650279415557,43.503410462794704,150.4971146534189,0.9886636731508917,0.0
657.0,normal,0.16220732848536096,109.98480374574943,142.0069381144841,1.0,0.0
657.0,compromised,0.31019652042542184,161.35803526706917,197.66296435442376,1.032047779936362,0.0
658.0,normal,0.15066905310860207,37.99733166298798,86.00667528772863,1.0,0.0
658.0,compromised,0.10700201899776127,45.49239699211396,114.5057369100452,0.9966684607439887,0.0
659.0,normal,0.1719015550995786,33.98631603333972,105.00013781899308,1.0,0.0
659.0,compromised,0.2006596337698618,51.01343412441967,86.00391758423362,0.9855962734183341,0.0
660.0,normal,0.20429766742723915,48.988576005158315,91.00579572322879,1.0,0.0
660.0,compromised,0.5790873129230619,74.50799406415871,122.4864558877037,1.0569679215238952,0.03657281990649792
661.0,normal,0.10257567855911554,6.493900425363462,117.51882234069286,1.0,0.0
661.0,compromised,0.7391713529938067,50.49015904178981,130.50854934670167,0.0,0.0019333686055447632
662.0,normal,0.13994838361351153,63.99405630004824,129.0047694033255,1.0,0.0
662.0,compromised,0.19109013383696685,53.50343354793337,156.49927054103873,1.0098783993697649,0.0019296744884833553
663.0,normal,0.1945286860016329,44.97460371045133,109.9868591667283,1.0,0.0
663.0,compromised,0.27747664104033115,56.52259260876283,98.50607272523924,0.0,-0.0043975407331068445
664.0,normal,0.14606236894410304,37.01186602609658,132.99203464283474,1.0,0.0
664.0,compromised,0.44946950402471314,59.490620395917674,155.50739162690482,0.0,-0.017144354375080165
665.0,normal,0.22563836283202854,59.01070354510967,80.0073071641902,1.0,0.0
665.0,compromised,0.26125074493467304,65.50148155421306,127.51266372901988,1.01088795104727,0.014153414669462426
666.0,normal,0.15386481283152656,8.013759292197692,116.00142855190916,1.0,0.0
666.0,compromised,0.5211309714840545,58.00274171331617,112.99857923219308,0.9974480463120017,0.02286368391561449
667.0,normal,0.1278987889892734,25.994989767803805,112.99969684492515,1.0,0.0
667.0,compromised,0.7861702432791786,23.995858772425844,133.01281603501462,1.014028415906871,-0.0026376837165555545
668.0,normal,0.1212921808681537,49.00118410148518,120.00139656713368,1.0,0.0
668.0,compromised,0.7874510562528338,94.98852032481051,182.0120726727078,0.9948343631836242,0.00421172003778106
669.0,normal,0.21856521652210936,85.9942758707722,109.01128610423132,1.0,0.0
669.0,compromised,0.4825075852748983,114.00267448041902,170.00174476928566,1.018295715574562,-0.0006120855301769215
670.0,normal,0.21710876833463386,5.008363078176773,100.98192457036065,1.0,0.0
670.0,compromised,0.48511376938489337,138.32394609997797,165.32378606129262,1.00044427417975,0.004404721853110952
671.0,normal,0.17064885807804497,93.9780620176601,93.98867002224793,1.0,0.0
671.0,compromised,0.2007238716298156,24.00016599197158,88.0041920938511,1.008590618646027,-0.004386834810826748
672.0,normal,0.22195344072361775,42.00676474753685,114.99828221784801,1.0,0.0
672.0,compromised,0.1027258291864269,11.012155461834913,78.98209834998012,0.0,0.008049836018248293
673.0,normal,0.10557574839252334,47.98981748394139,99.98615197490626,1.0,0.0
673.0,compromised,0.2501060964732826,65.48917408544025,127.49549845276697,1.0039772896346373,-0.00600531662359986
674.0,normal,0.1625101265894978,84.99357529597361,131.0202156146456,1.0,0.0
674.0,compromised,0.205503041242572,34.0098892189166,109.0025989199046,1.0281064649872813,0.024683855957169917
675.0,normal,0.22398164440701257,71.99075631221979,111.98949125920468,1.0,0.0
675.0,compromised,0.27272861918887437,7.006572408233727,99.00769457465981,0.0,0.02091492405484085
676.0,normal,0.11405841109052611,3.00959676228204,106.00637854306015,1.0,0.0
676.0,compromised,0.4198649130550678,127.32230203727228,169.66155627819307,1.0076332742148755,0.0
677.0,normal,0.15023518015872242,61.01024798058493,82.00006538304983,1.0,0.0
677.0,compromised,0.4556033432100825,0.007814304182811711,0.007443568678522595,-0.021604795248813834,-0.0021401511160907306
678.0,normal,0.14849781301134668,61.00710807484799,82.00901516639377,1.0,0.0
678.0,compromised,0.6109521412676244,89.50684174982246,143.5048668763302,1.0235010339071833,0.00576869669423258
679.0,normal,0.15692430735362695,29.98910362376301,93.01129907082286,1.0,0.0
679.0,compromised,0.25044363612681514,140.67424690442337,175.3688048383437,0.9947334248140026,-0.007395897822759803
680.0,normal,0.23528590787105846,27.985366707213103,95.99836367427964,1.0,0.0
680.0,compromised,0.3907174999255726,31.50671732483748,120.50010751053533,1.0125899788712234,-0.004599751076693843
681.0,normal,0.12837449438161716,55.02129501566528,125.99595209175403,1.0,0.0
681.0,compromised,0.1458751851226082,25.003240039650283,100.01305360329695,1.0099704222300077,0.021161437292563912
682.0,normal,0.11111150451559676,48.000556107685775,100.01103257029405,1.0,0.0
682.0,compromised,0.37263613311042704,4.510783373161209,100.49135622573922,1.0020907526195761,0.0
683.0,normal,0.15459391209582599,47.00663802566004,117.9963448459392,1.0,0.0
683.0,compromised,0.13143781932568688,81.99403474654173,129.99194332984374,0.9910150689269684,0.026524056598575933
684.0,normal,0.13028637217085132,46.97293049068267,116.01165770115932,1.0,0.0
684.0,compromised,0.31844267583509706,7.988228275229285,92.98973287341036,1.0128204018861247,-0.0150906229451563
685.0,normal,0.10685617805662645,43.99802631510422,112.00207203354184,1.0,0.0
685.0,compromised,0.14754392033590719,25.508077737564225,78.49239775830416,0.9884634191720489,-0.004105542760948236
686.0,normal,0.16389560980823098,54.00360360097551,125.9926134274542,1.0,0.0
686.0,compromised,0.23040536218268928,65.50914748755375,127.51158596331206,1.0237549379748732,0.006448093422576804
687.0,normal,0.1467696985596532,52.00591000419487,96.01419066520388,1.0,0.0
687.0,compromised,0.3768894672193398,102.50654659192621,227.50353732085233,0.0,0.00879469009294505
688.0,normal,0.12036774754379848,15.006530832523007,108.99578640228032,1.0,0.0
688.0,compromised,0.3266095457075493,6.489773987043932,104.49875838736193,0.9892711374093307,0.010957303274742678
689.0,normal,0.10500397980176968,25.97762424010776,118.0031154099369,1.0,0.0
689.0,compromised,1.2544832227459377,149.31846510619405,160.67072871028444,1.008549252147822,0.0
690.0,normal,0.13705663307677846,27.991878027070715,96.00106730602207,1.0,0.0
690.0,compromised,0.26305794571861524,39.99854576729242,115.01028808054282,0.0,0.075024995166838
691.0,normal,0.10854032332854402,55.00407828858549,114.99520366441669,1.0,0.0
691.0,compromised,0.11075401636191162,82.00629892574847,129.9956063882615,1.001841620534688,-0.002656815065646116
692.0,normal,0.2925534968455998,47.00697675928604,87.01852206811361,1.0,0.0
692.0,compromised,0.5472713655368417,109.51139452265382,129.51172234136806,0.0,0.0
693.0,normal,0.25435415424918956,42.00545543790924,114.97760097738119,1.0,0.0
693.0,compromised,0.16075486644958442,2.0027079190452324,94.00133004666148,1.0153902261936176,0.00455431754525442
694.0,normal,0.217180804716925,37.01714363483305,113.01706815796815,1.0,0.0
694.0,compromised,0.10895921383251644,25.010392696512028,100.00280950234604,0.9960607369859783,0.01199804139416852
695.0,normal,0.09862682933452155,22.983192706068923,142.00907714701685,1.0,0.0
695.0,compromised,0.5506505821330571,84.00003941793878,118.99641858742334,1.0150966694336796,0.002358152095617213
696.0,normal,0.24037678753765118,14.016264615214318,89.99222930719841,1.0,0.0
696.0,compromised,0.3967270348700675,43.50156959211444,119.50135016932836,0.0,-0.01547775391189967
697.0,normal,0.13602753009796364,7.992052774929997,128.98967892293436,1.0,0.0
697.0,compromised,1.0462071980577985,37.99159693450761,133.9922694766575,1.0107137994738933,0.027448387811235805
698.0,normal,0.22121569125274002,34.00157848006536,117.00958504797521,1.0,0.0
698.0,compromised,0.9624982805605437,28.493189845510056,150.497756656886,0.9903327380731479,-0.008183374163942459
699.0,normal,0.10867955791063325,58.00821603829883,129.0098097740162,1.0,0.0
699.0,compromised,0.6415901846180219,0.4985544182619527,133.49612468298642,1.0500863451156568,0.0
700.0,normal,0.13436206104855472,3.017315143553939,105.99262242348445,1.0,0.0
700.0,compromised,0.14532954788026478,53.99116709772086,121.99614238836295,0.9868663990686619,0.01278936572100222
701.0,normal,0.15223169680979073,2.0068975714698674,123.00740490102923,1.0,0.0
701.0,compromised,0.2316556621984941,86.99512436408847,118.99706695814382,0.9817727285690875,0.017142835100280186
702.0,normal,0.1946110068193103,113.99223008767397,139.0093728572408,1.0,0.0
702.0,compromised,1.2772415213389259,149.33016776730153,160.66524678199477,0.0,0.0
703.0,normal,0.2674724050903072,68.98356989710749,92.00375622663275,1.0,0.0
703.0,compromised,0.5361511035269894,149.99807795074418,202.00256373340238,0.0,0.0
704.0,normal,0.17853130498772365,87.003139371587,102.01482275690736,1.0,0.0
704.0,compromised,0.21945019487911602,14.511547219070955,99.49116910413336,0.9958978356331283,0.013065245808900876
705.0,normal,0.14702015427175416,65.99409200775548,131.0049886792769,1.0,0.0
705.0,compromised,0.352077735008776,102.4998570144378,227.50642993893757,1.0256271809560071,0.01741864336803879
706.0,normal,0.0963365470869358,39.99770982800472,129.99410425691403,1.0,0.0
706.0,compromised,0.2567418585897784,43.97727880987845,71.00239053351176,0.0,0.056698818844515345
707.0,normal,0.2006512490373699,57.00691248233729,128.01628278987124,1.0,0.0
707.0,compromised,0.8737631807273926,18.997726897522572,114.00171808879101,0.0,-0.009688384174592779
708.0,normal,0.11979044793779996,15.007929379499856,108.99637691797015,1.0,0.0
708.0,compromised,0.3427396884481336,177.00000693844424,243.0046817936357,1.0333012275176423,0.031689289785509764
709.0,normal,0.21957033387564584,13.984371574541385,104.9802416604572,1.0,0.0
709.0,compromised,0.21253598500780033,46.995286581941684,98.98915514676459,0.0,0.02098870406878967
710.0,normal,0.07475765234366001,59.99126516518523,129.98097181091532,1.0,0.0
710.0,compromised,0.7461194187279171,101.00330103299451,132.98375396565183,1.0256088877536318,0.0
711.0,normal,0.18476855875169854,56.484988591559265,121.50740977598218,1.0,0.0
711.0,compromised,0.3523395360597719,22.98402297099675,181.00405753292875,1.004529346501956,0.0
712.0,normal,0.29136723261415076,125.0031417768831,131.99594258974412,1.0,0.0
712.0,compromised,0.48897965583094916,138.32420302786105,165.34230680626578,0.9956531505573519,0.0031908674979308524
713.0,normal,0.18733781869756147,42.987062828298825,119.99811869748925,1.0,0.0
713.0,compromised,0.4345720123183509,104.02192089971798,115.9982601426765,1.008994646219779,-0.0016713467889002637
714.0,normal,0.17235231173630283,91.00784732079644,90.98342948322382,1.0,0.0
714.0,compromised,0.18774740502759515,44.98732325296967,146.99519377329023,0.0,0.006423602818084536
715.0,normal,0.12722591201511588,42.00335066469885,118.00594455596853,1.0,0.0
715.0,compromised,0.4044439542939436,57.499129857102176,96.5094045004303,0.9953656240120988,0.013333031919110084
716.0,normal,0.18926257217436954,32.99019661475235,84.01220374951754,1.0,0.0
716.0,compromised,0.2328856193177687,159.32808010815222,217.67258033364826,0.0,-0.006656597305841025
717.0,normal,0.13457877152531736,36.99840098803002,106.00356952125395,1.0,0.0
717.0,compromised,0.990373917023938,28.502911201141917,150.49496745351684,0.9732875645021556,0.0
718.0,normal,0.19429308382424346,78.00694151815934,110.00654163343586,1.0,0.0
718.0,compromised,0.34433174900856656,1.5202208685094047,140.50296692992526,1.006119392847265,-0.000897214062215728
719.0,normal,0.08073552670214852,11.981481658283148,118.00044236189079,1.0,0.0
719.0,compromised,0.2864031282792667,93.49555778143863,140.48412000759473,1.0092502982783798,0.003743048080680402
720.0,normal,0.1980328384161112,34.004910442721055,116.99542774877624,1.0,0.0
720.0,compromised,0.5361827605215658,67.00200073400512,174.9914319530689,1.0239125001024716,0.011216703739405644
721.0,normal,0.1830738826044571,8.983228714619194,111.99614977294253,1.0,0.0
721.0,compromised,0.21608873716293647,12.504126153353987,141.49849259492674,0.0,0.0
722.0,normal,0.22837946450003338,-0.006970212063176947,-0.0191448398627662,1.0,0.0
722.0,compromised,0.4833118369780655,93.99450473401863,140.9910240540774,0.9988148697220044,0.009793190496686938
723.0,normal,0.16764905303665148,93.00966665495048,112.0115054612723,1.0,0.0
723.0,compromised,0.22549565884447784,39.01499032909133,94.02915858936713,0.0,0.004117247499786577
724.0,normal,0.20153326776014052,0.997952117703112,85.99411926034196,1.0,0.0
724.0,compromised,0.3061192862000966,79.98427594379147,103.99964170250348,0.9900349995672496,-0.01461302962983205
725.0,normal,0.07281289067386053,93.01590895618885,130.9988301074923,1.0,0.0
725.0,compromised,0.4118743691877318,47.98336729730624,103.99714804608432,1.0081968965051518,0.016512831995063412
726.0,normal,0.08902571260361018,63.99602592300217,136.99995531363845,1.0,0.0
726.0,compromised,0.18055476716060287,150.67767737625286,222.31224889320086,1.021010906625998,0.012427419998440842
727.0,normal,0.11728897636432481,20.012243044069063,122.9978908354577,1.0,0.0
727.0,compromised,0.7704149157110146,72.51162494822937,119.50584364845368,1.024195330193441,0.0
728.0,normal,0.16959200462558416,57.995163854234775,122.98080152669218,1.0,0.0
728.0,compromised,0.6652484717127357,49.99952204466482,97.01198160862764,0.9922907534138149,0.0
729.0,normal,0.1368262648172078,18.010699792179054,84.99825129901193,1.0,0.0
729.0,compromised,0.5096615093573988,165.65138685705426,268.33997449533115,0.994000364385404,0.013223160592218257
730.0,normal,0.1453289550471458,26.01941506457791,96.99808229244582,1.0,0.0
730.0,compromised,0.5258172867781319,51.49545165686054,107.51120863302172,1.0059615678579679,-0.010104565856481815
731.0,normal,0.09772476995857719,50.001390811434,88.00343425249372,1.0,0.0
731.0,compromised,0.3364323214805553,96.51001090968269,149.50872835438938,1.0104401232433626,0.0
732.0,normal,0.4162031316417265,39.01115259850541,114.00171979010962,1.0,0.0
732.0,compromised,0.1651186969221346,29.516311128464068,98.47989639078497,1.0026533812658533,0.010038601924018715
733.0,normal,0.15016273895440152,65.00726771595869,111.00138381179468,1.0,0.0
733.0,compromised,0.43980278466928563,59.49598985867646,155.50193801709852,0.9972263605006869,0.0
734.0,normal,0.1810539922534986,90.01299126249755,99.98921062024799,1.0,0.0
734.0,compromised,0.29855415259886253,121.6757808065331,188.3294685285997,1.0136168238017456,0.0
735.0,normal,0.19833003077920155,13.994154642698833,132.01048092292672,1.0,0.0
735.0,compromised,0.6127030370564996,71.50104266754879,114.48458264248296,1.0007660151639473,0.010250332823188843
736.0,normal,0.1234427877144033,50.01174873250185,88.00387304086662,1.0,0.0
736.0,compromised,0.5322638217172405,130.01242639010042,204.01455092661737,1.0142025848268963,0.004121177975843564
737.0,normal,0.23093797142255262,37.00621469785609,141.00188190786687,1.0,0.0
737.0,compromised,0.8770127032696792,166.32941932464485,230.67156405579115,0.0,0.0
738.0,normal,0.15766065222616868,102.00979824730253,122.98356617068754,1.0,0.0
738.0,compromised,0.38832972495149354,40.99880125746924,147.00406616455518,0.0,0.0
739.0,normal,0.11174045217192197,29.99961934979878,97.00910911476193,1.0,0.0
739.0,compromised,0.6905002161180817,68.98932610100333,165.00607892780948,1.0022976735519165,0.0028831704906003112
740.0,normal,0.15082483328662166,41.99495254078283,122.00690252238061,1.0,0.0
740.0,compromised,0.1978562101666293,20.999043439062376,120.99109101391498,0.0,0.0
741.0,normal,0.1346444629020633,20.000780442541814,109.01884483104854,1.0,0.0
741.0,compromised,0.14783238427340706,14.48449343646286,110.49229052623099,0.9931439809662354,-0.00243412889244702
742.0,normal,0.16453712118119013,12.989806492659671,86.00717770091791,1.0,0.0
742.0,compromised,0.2959430196711797,92.99262283736176,115.99228490726418,0.0,0.004923673193146564
743.0,normal,0.10122209801927312,71.98649018111865,132.98695343869727,1.0,0.0
743.0,compromised,0.16695507945931992,33.4921126331582,112.50225095464732,1.0060834438296378,0.0029774774156883415
744.0,normal,0.1748201520910486,75.9999810086416,100.9955203598926,1.0,0.0
744.0,compromised,1.0134950133482594,196.66611327899963,230.3215974505589,0.9882067921521421,-0.0013368728076942752
745.0,normal,0.08663559261458188,108.9921013706777,119.00749373006468,1.0,0.0
745.0,compromised,0.2719336598750792,20.018218639675922,123.99464000013035,1.054391806913059,0.052863960672310334
746.0,normal,0.2533720122256832,70.01242503304547,-0.007724315774216498,1.0,0.0
746.0,compromised,0.9631837246517934,28.501523515639533,150.4971225732164,0.9842915219341121,-0.0004053048946918066
747.0,normal,0.08965713039754639,29.99599107295346,123.97438186755568,1.0,0.0
747.0,compromised,0.16175385499479045,51.00053675657972,98.0000034001333,1.136193683884576,0.1686516167239728
748.0,normal,0.14872334955636715,12.488200956979616,159.52072707946712,1.0,0.0
748.0,compromised,1.0385998948451005,84.48416572637231,169.4977515507992,0.0,0.0
749.0,normal,0.08271261736780476,43.98851516594501,152.0119469753516,1.0,0.0
749.0,compromised,0.8718986795237307,18.98554797956507,114.00583095343259,0.0,0.004419297840557649
750.0,normal,0.19125650157146537,79.0055073435775,128.99225414556318,1.0,0.0
750.0,compromised,0.22578830511299836,58.50618548058672,98.50045889481486,1.0206202842466998,0.015933980202819296
751.0,normal,0.30974804029876357,27.004659203248544,78.99985610631998,1.0,0.0
751.0,compromised,0.15384571286260382,12.011233880915368,95.00215693238043,1.0286051284056765,0.019362425139251474
752.0,normal,0.2428439577824791,42.00660239212068,114.98164376556473,1.0,0.0
752.0,compromised,0.4036972644481931,217.00625667581878,215.00394841822157,1.0138639182677915,0.0072493826100530415
753.0,normal,0.09690361094986744,44.9974297243507,97.99324986679028,1.0,0.0
753.0,compromised,0.5663397371085211,84.00611085252056,119.00184219299085,0.9927487662163592,0.01599451964523968
754.0,normal,0.22369161999366727,86.02179052500128,109.01222068119596,1.0,0.0
754.0,compromised,0.22918231384371868,114.00094952054476,83.99254148495837,1.042588438029949,0.0
755.0,normal,0.14703250280857252,65.0079820474488,136.0151365685651,1.0,0.0
755.0,compromised,0.2874018578779507,14.47338279773633,142.49115828286926,0.0,0.0
756.0,normal,0.1432201487474813,26.989848898784906,101.00646693528037,1.0,0.0
756.0,compromised,0.18871598228948874,50.48311379352948,174.49047331346543,0.0,0.0
757.0,normal,0.10557639332652877,33.006385636387165,106.00337771681001,1.0,0.0
757.0,compromised,0.7148850535582493,27.992395869015617,96.99552969059094,1.05292840273528,0.052453466155415046
758.0,normal,0.23088434441936123,4.98452258491356,101.01549973391367,1.0,0.0
758.0,compromised,1.0678321587622803,156.00497413732333,179.98845131739648,1.0377101403551863,0.055001808781194796
759.0,normal,0.12933881162179778,2.9841888539440182,99.99404205818976,1.0,0.0
759.0,compromised,0.2174257147085615,110.51899719485262,132.50830828323637,0.9690628428135223,0.0
760.0,normal,0.22641058512244336,34.02419003591963,102.0019553859965,1.0,0.0
760.0,compromised,0.4147801268796989,194.33037254531618,216.66247408618486,1.0227153141095027,0.009194261781586381
761.0,normal,0.12199992609751317,12.992748932920236,89.98355419448141,1.0,0.0
761.0,compromised,0.2392538488393268,77.99790570873861,118.00539907378764,1.0937273038880333,0.05532645817122303
762.0,normal,0.12752319866967785,14.49639410436876,127.49367004160307,1.0,0.0
762.0,compromised,0.2247132150764949,65.49342336465281,130.50532698184867,0.0,0.0
763.0,normal,0.2032772084747382,75.00801581141775,102.99427654638845,1.0,0.0
763.0,compromised,0.467683523512879,64.5135863703709,123.5200547207771,1.0025894881642279,-0.012716383923772133
764.0,normal,0.09263075863479413,29.99032874912735,124.00548351956556,1.0,0.0
764.0,compromised,0.2220840344706002,28.979589471424312,111.00576934916731,1.013238151211353,-0.01664098750526821
765.0,normal,0.15176514590599444,28.000193177740606,96.00416634402355,1.0,0.0
765.0,compromised,0.6250629848908456,47.0060347282089,126.99736933318961,0.9850067326240568,-0.011924575014671888
766.0,normal,0.27243742116197567,21.000751033814115,96.01205904722647,1.0,0.0
766.0,compromised,0.2116959501634779,49.51042573891524,124.51101614412674,0.0,0.0
767.0,normal,0.18599998453844757,87.9973470830785,115.99429514009068,1.0,0.0
767.0,compromised,0.15793245416973073,85.51023023554285,132.51120971742893,0.0,0.01329934657029
768.0,normal,0.11642625774062099,29.99663228150472,96.99535895231028,1.0,0.0
768.0,compromised,0.45745394038897025,-0.010957931256878979,-0.007591382393267738,-0.0036871889692471683,0.012972147324040647
769.0,normal,0.11590944472524793,59.02492731907718,105.00334119500019,1.0,0.0
769.0,compromised,0.29111892288795865,53.98863382568129,114.00964117137791,1.0369958732637423,0.02213681737489424
770.0,normal,0.1561643783996588,66.99462436386446,112.98911797456127,1.0,0.0
770.0,compromised,0.10110341589952886,70.98993990319428,117.00470281758206,0.0,0.0
771.0,normal,0.2576459733591405,47.00358569707023,120.00090291164705,1.0,0.0
771.0,compromised,0.22384528857312935,38.99879855265299,94.00003999684048,0.0,0.017317572447031134
772.0,normal,0.08615222594895516,33.0017730820458,105.99859233690688,1.0,0.0
772.0,compromised,0.4154881931409201,217.0147304060035,214.9655784306135,1.005458765508243,0.02915927907042559
773.0,normal,0.26829753296820996,125.01079803232507,132.0055068280568,1.0,0.0
773.0,compromised,0.8590082706502025,93.99418271198805,121.00117467899959,1.0192519920784755,0.0
774.0,normal,0.12825645417429687,66.99870375273879,122.98583217677003,1.0,0.0
774.0,compromised,0.09601280140936826,13.990422488524239,139.9881082578035,0.9994622264607476,0.016349393738773525
775.0,normal,0.12402319016998484,34.99153277169449,92.0021447379206,1.0,0.0
775.0,compromised,0.12023829639759964,18.501695209108576,140.5004219273181,0.0,-0.0004644960272412995
776.0,normal,0.20633537911461203,49.99629093945537,100.00608056291489,1.0,0.0
776.0,compromised,0.8535152741252673,93.98880388342009,121.01356584779786,1.0160054133034433,-0.0071790961572217715
777.0,normal,0.15807348115729966,50.9989356736625,74.0000369150239,1.0,0.0
777.0,compromised,0.688301954945465,70.00183691621572,123.0072928958771,0.0,-0.003136609285716915
778.0,normal,0.1120955019832249,63.99038665407342,139.98743043713878,1.0,0.0
778.0,compromised,0.40404352850568953,48.49109439784927,132.49655658829641,0.9711798564944342,-0.015919214102368153
779.0,normal,0.15125744892075957,50.99962111937156,115.00592687177115,1.0,0.0
779.0,compromised,0.8736676299809865,40.00597056946235,126.99855148770791,1.0117145609028693,0.0
780.0,normal,0.12792140709932837,81.99577028871393,165.0155072858369,1.0,0.0
780.0,compromised,0.11517667749626798,21.990596242531026,126.99970169978944,0.997015699214297,0.0
781.0,normal,0.09863402440711247,64.0041782516556,74.00157621181391,1.0,0.0
781.0,compromised,0.24833724602300203,38.495225442404724,92.50600608530976,1.021653788331411,0.023794025159786947
782.0,normal,0.14984783304011373,39.0000893257993,134.99488459978917,1.0,0.0
782.0,compromised,0.34141922973414773,124.32683457478537,164.3175836022695,1.0063824487035515,-0.0018036208783340274
783.0,normal,0.20618498038351143,44.50903242761508,79.50669529698938,1.0,0.0
783.0,compromised,0.8037635976722977,136.66832500818523,212.33156804922086,0.0,-0.004898434494872059
784.0,normal,0.20403524549639218,74.98967279235173,102.9851021567619,1.0,0.0
784.0,compromised,0.7371776960406811,28.001479691120572,96.988865421179,1.043912539063064,0.02328833185610704
785.0,normal,0.12809378762967394,41.99024404632242,118.01042299379723,1.0,0.0
785.0,compromised,0.3238448866856168,161.3105210473808,197.64693169658062,1.050377888667452,0.02817526625223623
786.0,normal,0.18067210357706467,35.00205965513887,106.99320770154955,1.0,0.0
786.0,compromised,0.4067164125570846,9.503055703533393,113.49756501249287,0.9840261137829382,0.0
787.0,normal,0.23739777867788056,50.50925764733285,175.50293732387846,1.0,0.0
787.0,compromised,0.18692063536764253,16.490914202223458,117.48734043117206,1.0135501760345147,-0.013076976927673152
788.0,normal,0.1075279763942981,20.006243764366538,123.00292492360438,1.0,0.0
788.0,compromised,0.45055063811415996,78.00583851704819,141.00042999753447,1.0172022380608787,0.0006444114083896079
789.0,normal,0.18101509155936987,78.01031590044636,122.00377483280216,1.0,0.0
789.0,compromised,0.2257443320693538,49.499836551327846,121.49008499304364,0.0,0.01818514945985672
790.0,normal,0.12795969861713272,60.005862634489255,160.01038570692992,1.0,0.0
790.0,compromised,1.1350822055272987,19.991783369286814,152.01005959513537,1.0072967089245075,0.008458055149196873
791.0,normal,0.09118377473219264,64.01671819580933,136.99114665974875,1.0,0.0
791.0,compromised,0.5194087306022512,157.00911504927862,208.98875599442408,1.0047844635888077,-0.009693200590627624
792.0,normal,0.11239426121813495,78.0041378188043,117.9938387170261,1.0,0.0
792.0,compromised,0.5818045874726993,54.49409891558707,137.49211374236077,0.0,0.0004950921500761703
793.0,normal,0.1186265096568561,104.97931656412013,121.99429789968366,1.0,0.0
793.0,compromised,0.8150501996524295,187.01717846545128,186.98913003050404,1.0432785336788584,0.0
794.0,normal,0.17221626354165534,1.5017625520706739,77.48460574776668,1.0,0.0
794.0,compromised,1.0606838501118387,155.99497015805767,180.00063739476448,1.0461338261979891,0.042401144098832784
795.0,normal,0.15153019640511156,8.007065272962558,115.99759197778818,1.0,0.0
795.0,compromised,0.10750282521484125,97.99185934584384,115.00623302522676,0.0,0.0
796.0,normal,0.17248960101182728,37.99335583636604,108.99778000850127,1.0,0.0
796.0,compromised,0.12191195283300121,6.988163232808458,127.0136495196025,1.0013276114344771,0.01619735061511625
797.0,normal,0.10851792739761905,4.998783918543059,89.00943361624299,1.0,0.0
797.0,compromised,0.3976473950160821,48.499155155613416,132.500842874673,0.9945135284452876,-0.009561244008925997
798.0,normal,0.08880497396835307,63.98510622716319,136.9951879742997,1.0,0.0
798.0,compromised,0.4909296414474304,142.0160067963459,199.00382042725747,0.0,0.0
799.0,normal,0.11317639755331062,12.99539573809878,124.00701310863872,1.0,0.0
799.0,compromised,0.12665185283317848,10.01172412637933,108.00170434181138,1.0012229958413963,0.0
800.0,normal,0.15924574713803552,32.986932300031526,89.00691284374636,1.0,0.0
800.0,compromised,0.1785639993247832,44.52049011078593,95.50360720041438,1.0116481341419237,0.0130749892719086
801.0,normal,0.16165976272087215,33.01607285584268,89.00305421774014,1.0,0.0
801.0,compromised,0.38780045374241284,165.66951295761095,190.68117209924327,1.007416064842708,0.0
